14770	6	2	2	'passive transport- doesnt require energyactive transport-requires energy'
14772	6	2	2	'Cells have receptors on their outside, that are in the phospholipid bilayer, that only allow substances in if they match up to the receptors perfectly. Cells also use a process in which they form a ''bubble'' around a substance (endocytosis) that they want to bring into the cell (this uses ATP). Another process that cells use to control the movement of substances across the membrane is exocytosis, which is when the cell gets rid of substances by forming a ''bubble'' around the substance and sending it out of the cell. This is very similar to endocytosis except it is used for the opposite goal.'
14784	6	2	2	'Diffusion- when substances are moved from a high consintrasion to a lower consintratsion.Osmoius- when water moves through the cell membrane.'
14849	6	2	2	'Diffusion is a high concentration to a low concentration. Osmosis is diffusion only it is with water. Facilitated diffusion is diffusion only with large molecules.'
14885	6	2	2	'Their is active transport, passive transport, and then their is gradient transport. Active transport is were the cell uses energy to bring subtances into the cell. Passive transport is where subtances pass through the memebrane with out the cell using energy to bring subtances.'
14890	6	2	2	'Three types of movement that cells use to move substances acrossed the membrane are, one is osomis. Osomis is the movement of water across the cell membrane. Diffusion is also one, during diffusion a substance moves from high to low concertration.'
14922	6	2	1	'Sodium-Potasium Valve- active transport that carries sodium out of the cell and potasium into the cellOsmosis- when water travels through the permeable cell membraneNonactive transport- transport of substances down a consentration gradient using no energy'
14933	6	2	2	'Active Transport is one of the three. In active transport, the cell has to use energy to collect substances and pass through the membrane. This energy is needed due to the flow of substances outside the cell. The next process is passive transport. In passive transport, the cell does not need any force exerted to gather and allow substances with in the cell. This is because the concentration is much higher within the cell. The final process is osmosis, which is simply substances of higher concentration flowing into an area of lower concentration due to mixing, heat, or friction.'
14936	6	2	2	'osmosis, which lets water in and out of the cell. diffusion, which lets small proteins in and out.facilated diffusion, which lets larger proteins in and out.'
15015	6	2	2	'Cells use multiple processes to move substances through the membrane. One major type of cellular movement is passive transport. With passive transport, the cell won''t have to use any energy to move the substance. The cell can use diffusion, or osmosis if the cell is moving water. The cell can also use active transport to move substances. It can use endocytosis, to bring substances into the cell, or exocytosis to push substances out.'
15055	6	2	2	'Endocytosis. Endocytosis is when the cell uses a vesical to transport large substances into the cell. Exocytosis. Exocytosis is when the cell uses a vesical to tranport large out of a cell.Ion channels. Ion channels only let certain molecules into the cell.'
15281	6	2	2	'Cell mebranes are semi-permeable. They only allow certain things to enter in and out of the membrane.Proteins can be on the mebrane to guide things into the cell through active transport.Diffusion allows items to go from a high concentration area to a low concentration area through the membrane.'
15288	6	2	2	'Nuclear Membrane- always allows CO2 and oxygen to enter and exit, but does not allow solid objects through that do not fit through the protein channel.Passive Transport- water travels from greater to lesser with no energy being used (Osmosis)Active Transport- water travels from lesser to greater by the use of the cell''s enegy'
15311	6	2	2	'Passive transport moves substances without assistance across a membrane it goes from high concentration to lower ones. Active transport requires protiens to move substances asroos the cell membrane against the concentration gradient. Vesicles are ''pouches'' that the cell uses to transport large particles it suronds the object and pinches it off.'
15312	6	2	2	'Active Transport-Transport that uses energy in transporting objests across the membrane.Diffusion-Diffusion of objects across a permeable membrane.Osmosis-Movment of water across a membrane.'
15321	6	2	2	'Cells use three main types of processes to move substances across the cell membrane.      Type one is passive transport. This occurs when the cell dosen''t use any energy to transport the materials across the cell membrane.     Type two is active transport. This occurs when the cell uses energy to transport the material across the cell membrane.     Type three is mamma mia here we go again my my how can i forget you'
15350	6	2	2	'Cells can use osmosis to get water across the membrane. Cells can also use diffusion. Active transport requires the cell''s energy and exports things out of the membrane.'
15392	6	2	2	'the cell membrane is selectively permiable, and lets some supstances in but not others.  in plant cells the cell wall keeps things out of the cell.  Osmosis allows water to go into and out of the cell.'
15472	6	2	2	'The first process is possessing a passive transport. This allows certain substances to pass through the membrane without using energy and others are stopped. The second process is osmosis. This is the transfer of water through the cell membrane. The Third process is facilitated diffusion in which energy is used to move molecules across the membrane.'
15477	6	2	2	'Diffusion is used by cells to control the movement of substances across the cell membrane.  Substances transfer from high concentration to low concentration.  Active transport is also used.  ATP is important in taking the substances across the membrane.  ATP allows the substances to go against the concentration gradient.  Protein carriers also control movement of substances.  Protein carriers go through a distinct process to engulf the substance and then release it back in or out of the cell.  All of these are examples of different ways cells control the movement of substances across the membrane.'
15486	6	2	2	'Osmosis- The diffusion of materials through water particlesActive transport- Moves materials by using energyPassive transport- Moves materials without using energy'
15488	6	2	2	'Cells have a lipid bilayer which helps to move things through the cell membrane. A cell''s membrane is selectively permeable. Cells also use passive and active transport. Passive transport requires no energy. Some form of passive transport include osmosis, diffusion, and facilitated diffusion. Active transport, unike passive, reguires energy to move things through the cell membrane.'
15513	6	2	3	'Osmosis- The process by which water is moved from a high leel of concentration to a low one. This is used by the cell to keep a constant water level.Active Transport- This requires energy to be used by the cell to get materials into the cell. proteins help act as movers and there are other carbohydraye structures that recognize the materials when they arrive at the cellPassive Transport. This is when the cell does not require energy to move. Material just flow through the cells pores.'
15515	6	2	2	'Difusion is where gases move across the cell from highest concentration to lowest ceoncentration.Osmosis which is when water diffuses through a membrane from highest concentration to lowest concentration.'
15542	6	2	2	'Three processes used by cells to control movement across the cell membrane are active transport, passive transport, and the electron transport chain. Active transport uses energy. Passive transport does not require energy. the electron transport chain moves electron across the cell membrane.'
15554	6	2	2	'Active transport(uses energy), facillitated diffusion(doesn''t use energy), and a process where the cell opens up a saclike structure and engulfs he substance using energy)'
15566	6	2	2	'three processes that cells use to control movement is active transport which uses energy to go against the current, passive transport which requires no energy because is goes with the current, and transport protiens which carry substances through and across the membrane.'
15602	6	2	2	'1. Active Transport is when a cell in your body work and use engery to  aloow things in and out of your cells. 2. Passive Transport is when your cell do not use engery but allow things in and out of your body such as water. 3.diffusion when'
15607	6	2	2	'One movement process is called osmosis.  This process is when water is transported across the cell membrane.  Another process is called facilitated diffusion.  That is when the channel proteins control what go in and out of a cell. The third process is called diffusion.  This is when particles can go in and out of a cell membrane.'
15688	6	2	2	'Passive transport-transport that requires no energy and uses transport protiensfacilitaed diffusion- type of passive transport, movement of particles from high concentration to lower concentrationactive transport- trnasport that requires enery and uses transport protiens'
15719	6	2	2	'One process to move particles across a membrane is osmosis. Osmosis is moving water across a membrane. There is hypertonic osmosis, which is moving water out, hypotonic, which is moving water in, and isotonic which is equal water moving in and out. Another process is using a protein channel. The protein channel can move substances across a thick membrane of lipids. Another process if diffusion, which is moving particles from high concentration to low concentration.'
14786	6	1	1	'Osmosis - Allows water to pass through the cell membrane.Diffusion - Allows substances to pass through membranes.RNA - trasfers information through cell membranes.'
14801	6	1	1	'Osmosis- Using the gradient to allow substances to move in or out of the cell.Endocytosis- Using the phospholipid bilayer to surround the matter and completely ingulf it.Exocytosis- Using the phospholipid bilayer to force waste and other uneeded material out of the cell.'
14830	6	1	1	'They control osmosis and diffusion. This is the movement of water across the membrane.  They also allow children to be made.  They are copied form the parents and travel across the membranes. They also attack sickness in the body especially at open wounds.'
14837	6	1	0	'Osmosis transfers water and liquid across the cell membrane.'
14846	6	1	1	'Endocytosis is the movement of substances into the cell. Exocytosis is the movement of substances out of the cell. Diffusion is the movement of substances from an area of high concentrain to an area of low concentration.'
14850	6	1	1	'Diffusion is when the particles pass through the membrane. Osmosis is when water carries the particles in through the membrane. Facilated diffusion is when particles are attatched to something else that is going into the membrane.'
14857	6	1	0	'Cells use three different methods to control movement of foreign substances. One for example would be diffusion. It controls the water that moves in and out of a cell. Another example would have to be that the cell wall uses methods to control what comes in and out. They have many specialized glands/openings that allow specific things to enter and leave the cell.'
14861	6	1	1	'Diffusion is the movement of water across the cell membrane.Cell wall keeps things in and out of the cell membrane.The selective membrane lets the good things in and keep the bad things out.'
14865	6	1	1	'There are three different types of proteins used to transport  substances across the cell membrane.  These three proteins are transport, receptor, and glycoproteins.  Transport proteins transport things directly through the cell membrane, as long as they fit.  Receptor proteins check to see if the thing attemtping to pass through are good for the body or not, and let them through accordingly.  Glycoproteins only open for certain substances to be passed through the cell membrane.'
14870	6	1	1	'Osmosis - water passing through the cell membraneCell Respiration - Cell eating, drinking, and breathing through its membrane.Cannot Remember third GO CELTICS'
14874	6	1	1	'Osmosis- Water moves through the cell membraneDiffusion- Water diffuses through the membraneAbsorbition'
14875	6	1	1	'Diffusion- allows materials to pass in and out of a selectively permiable membrane through the pores in the cell membrane.Osmosis- allows water to pass through a cell membrane through the pores in the cell membrane.Facilitated Diffusion- the movement of matter through a non- selectively permiable membrane.'
14879	6	1	1	'3 processes used by cells to control the movement of substances across the cell membrane are Ion channels, which use a channel protein to move things in and out of the cells, Diffusion, which is moving a substance from a high concentration to low concentration, and Hypotonic diffusion which taking in substances.'
14880	6	1	1	'Osmosis is the movement of water across the cell membrane. Diffusion is another movement of substances across the membrade of the cell. Bionary fusion is another process where the cell membrane ''opens up'' to let a substance in that is too big to go in the cell membrane alone.'
14889	6	1	0	'Cells use diffusion to let substances permiate its membrane.Cells use facilitaded diffusion or use energy to help the substance pass through its membrane.Cells use passive diffusion or dont use energy to help the substance pass through its membrane.'
14902	6	1	1	'Selective Permiability- selects what substances get in and out of the cellActive Transport- which requires movement and creates  an opening for substances to movePassive Transport- doesnt require movement of cells to move substances'
14904	6	1	1	'Cells have a selective membrane which only allow certain things to enter and leave the cell. It controls, for example, how much water leaves and enters the cell. Cells also use proteins as means to transport things through the cell to other cells.'
14946	6	1	1	'*Osmosis - movement of water across selectively permeable cell membrane*Diffusion - molecules freely move across cell membrane until both sides have equilibruim*- transfer proteins move molecules out of the cell when there are too many'
14949	6	1	0	'Exocytosis is one process in which cell control movement across the cell membranes in which it exits substances out of the cell.Endocytosis is the process in which the susbstances move from outside the cell into the cell membrane and inside the cell.Isotope is the process in which the substances come and go  equal in and  out the cell but in a balanced way.'
14964	6	1	1	'Cells use diffusion and osmoisis to move substances across the cell membrane. Diffusion is substances moving from an area with more mass to an area with less mass. Osmoisis is the movement of water through the cell membrane. A cell membrane also has pores that particles can enter and exit from.'
14973	6	1	0	'Osmosis controlls how much water can be inside the cell. The cell has a cell memberane that only lets certain things into and out of the cell. There are tiny little holes in the memberane that can only fit certain sized things into the cell, so if the thing that is trying to get into the cell is too big, then it will not be able to get into the cell.'
14980	6	1	1	'1.They use sodium-potassium pumps to move sodium and potassium in and out.    2.They use vacules to ingulf food through phagocytosis.3. They use markers to deside if the substance is ok to travel into the cell.'
15002	6	1	2	'1) Diffusion: natural distribution/movement of particles2) Facilitated Diffusion: allowing only certain particles in or out of the cell through diffution3) Active Transport: movement of certain particles against the concentration gradient'
15005	6	1	0	'Osmosis- movement of water across the surface of a celldivergence- movement of materials across a cellequillibrium- maintaining a balance of the cell'
15006	6	1	1	'Osmosis- the movement of water across the cell membraneCellular respiration- movement of oxygen across the cell membraneHomeostasis- sending out, or taking in nutrients to maintain stability'
15018	6	1	1	'First of all, cells have a semi-permeable membrane that allows only what the cell wants to allow in.  Second, cells use the cytoplasm in the cell to move and hold different substances and items that are in the cell.  Last of all, some cells have a cell wall that doesnt allow anything in, except for a few spots where the wall is discontinued.'
15035	6	1	0	'Three processes to control the movement are diffusion, osmosis, and facultative diffusion. Osmosis is the spread of water through an area. Diffusion is when water is used in various parts of the organism and stored throughout the body. Facultative diffusion is when the nutrients are stored to be used for later.'
15038	6	1	1	'Diffusion is where the cell moves things acrost the membrain without using energy. Active trasport is a prosses that requires energy to move things acrost the cell.'
15057	6	1	1	'1. Active transport - uses enery to move subtances through a carrier protien to the rest of the cell2. Facilitated transport - does not use energy to move substances through a carrier protien3. Passive transport - the suctances move right on through the membrane with using any energy.'
15060	6	1	1	'There are many ways a cells materials can enter of leave a cell. Endocytosis is how a cell takes in needed materials in which are to big to fit through the lipid bilayer. Exocytosis is a process in which cells get rid of any waste materials to big to fit through the lipid bilayer. Another way to move substances across the cell membrane is by the sodium-potassium pump. The sodium-potassium pump alows potassium to enter a cell, and sodium to leave a cell. Sodium-potassium pumps only open one way at a time. For example, when the pump is recieving the potassium from outside the cell, the sodium waiting on the indide of the cell can''t move through. Endocytosis, Exocytosis, and sodium-potassium pump are three ways substances move across the cell membrane.'
15064	6	1	0	'Osmosis allows water to move freely around inside and outside the membrane of the cell.  Diffusion allows wastes to exit the ceels throught selected pores in its membrane.  The lipids and proteins aloow any nutrient to go through the surface of the cell.'
15092	6	1	1	'Osmosis- diffusion of water.Meiosis- cell reproduction.Mitosis- another type of cell reproduction.'
15105	6	1	1	'Cells control the movement of substamces across the cell membrane by not allowing any harmful substances through the membrane, being simi-permiabel by controling what can and can''t go through the membrane, and going throug exocytosis to get rid of any harmful waste inside the cell.'
15114	6	1	1	'The membrane surface in a cell is referred to as being ''semi-permeable.'' This means that only certain things are capable of entering the cell. Therefore, the membrane would regulate what enters or leaves the cell. With these particular processes happening, the travel of substances across the cell membrane would be limited.'
15116	6	1	0	'Three processes used by cells to control the movement of substances across the cell membrane are diffusion, facilitated diffusion, and osmosis. Diffusion always substances to move across the cell by slowly being moved through the cell membrane. Facititated diffusion always larger objects to be moved across the cell membrane. Osmosis is where something is moved into the cell by shrinking it and then it regains its shape after being moved into the cell.'
15125	6	1	1	'Cells use different processes to control the movement of substances across the cell membrane. One of the processes is a semi permiable membrane that allows only certain substances to pass through. This membrane is like a pasta strainer. The strainer lets the water out and keeps the pasta in. another way cells control movement is by ATP. ATP is large amounts of cellular energy that is used for movement. Another way is by a cell wall. Cell walls do not allow any substance to pass in or out of the cell. There are many more ways a cell controls the movement of substances across the membrane, but these three are the most common.'
15128	6	1	1	'The use active transport wich requires energy to do so.They use cell respiration wich allows material to go in and out of the cell.'
15131	6	1	1	'One is active transport which takes energy to pass through the cell membrane.'
15168	6	1	1	'Diffusion- Sugar is absorbed into the membrane and travels down the gradient level.Faciliated Diffusion- Requires energy to move down the gradient.Active Transport- Particles are held in a ''pocket'', then are brought to the membrane and are released out of the cell.'
15174	6	1	1	'Diffusion, which allows materials to pass in and out, osmosis, through which water passes through the membrane, and active transport, in which specialized processes transport materials past the membrane.'
15181	6	1	1	'Cells use vacules to allow water in and out of the cell.Cells use osmosis to allow the movent of water acrossed the cell or into the cell.'
15196	6	1	1	'1.Osmosis-water passing through the cell membrane and does not require energy2. Active Diffusion-diffuses large particles through the cell membrane and requires energy3. Passive Diffusion-diffuses small particles through the cell membrane and does not require energy'
15208	6	1	1	'There are three different types of processes a cell uses to control the movement of substances across the cell membrane. The first type of movement is called active transport, which is when the cell is physically doing something. The second type of movement is called passive transport, which is when the cell itself if inactive and the person is doing the work. The third type of movement is osmosis which is the diffusion of water.'
15217	6	1	1	'On the cell membrane there are little holes that are selectivley premable, which allows only certian things to cross and not cross into the cell.'
15226	6	1	1	'1. Osmosis: the differation of water across a membrane.2. Active Permeability: the ability of a membrane to control what flows in and out via special organelles. This is done with carrier proteins that carry the materials ''against the grain''.3. Free-flow permeability: Permeability in which the materials naturally flow into or out of without the help of carrier proteins.'
15241	6	1	1	'osmois: which is the movement of water through a cell membranediffusion: the brackage of tissues along the cel membranehomostatis: which is the internal balance'
15243	6	1	1	'1. OSMOSIS- THE MOVEMENT OF WATER IN AND OUT OF CELLS2. DIFUSSION- THE MOVEMENT OF PARTICLES ON AND OUT OF CELLS3. THOUGH PROTEINS'
15246	6	1	1	'DIFFUSION EVENS OUT SUBSTANCES SO THEY REACH EQUILIBRUM, WHICH IS WHEN THEY ARE EVENLY SPREAD THROUGHOUT A SPACE.OSMOSIS IS THE DIFFUSION OF WATER.THE CELL MEMBRANE IS CONSTRUCTED SO THAT CERTIAN SUBSTANCES CAN FIT IN THROUGH IT AND OTHERS CANT.'
15255	6	1	1	'Facilitated Diffusion- allows only certain molecules through membrane and is not going against concentration gradient.Osmosis- the diffusion of water across a membrane.Protein channels- integral and peripheral proteins carry substances into and through membrane into the cell.'
15257	6	1	1	'Osmosis is the moving of water across the membrane.Endocytosis is things happening in the cell.Exocytosis is things happening outside the cell'
15292	6	1	1	'Osmossis is the diffusion of water. Diffussion is moving objects through the membrane.'
15294	6	1	1	'1.) osmosis- is the emovement of water throught the cell membrane2.) diffusion- is when more water ends up on one side of the cell membrane3.)osteoporosis'
15298	6	1	1	'Active transport uses energy and goes against the gradient. Diffusion moves water from a high surface area to a low surface area. Osmosis also moves water from a high surface area to a low surface area.'
15300	6	1	1	'PASSIVE: passive movement is where an organism or substance can get through the membrane.ACTIVE: active movement is where the thing has to go through the channel protein to enter the cell.Osmosis: water can pass easily through the membrane.'
15315	6	1	1	'Osmosis- Diffusion of water across a selectively permeable membrane. Cellular respiration- Diffusion of oygen in the cell.'
15319	6	1	0	'Endocytosis controls what is brought into the cell through the cell membrane.Exocytosis controls what is put out of the cell through the cell membrane.Soddium potassium pump contols how much sodium is left inside the cell and how much of the extra is put out of the cell. It also decides how much potassium is left outside the cell and how much of it is put inside the cell.'
15347	6	1	1	'Cells use selective permiability to let things in and out of the cell that are smaller, and cells use transport proteins to move larger objects.'
15349	6	1	1	'The cell uses its cell membrane to monitor what goes in and out of a cell.  One processes lets substances enter the cell and one process releases substances from then cell.  They can control the movement through diffusion, which means that particles are spread apart equally inside and outside of the cell. Also the cell uses osmosis, which controls the movement of water.'
15384	6	1	1	'Cell membranes are selectively permeable. This means that the phosphid bilayer, which makes up the membrane, will allow certain substances to enter and leave the cell while keeping other substances at bay.'
15394	6	1	1	'Osmosis is the difussion from one membrane to another.Active transport is the active use of ATP to transport materials.'
15401	6	1	1	'osmosis- movement of water through the cell mambranediffusion- materials entering the cell though the membraneexocytosis- releasing of waste though the membrane'
15404	6	1	1	'the three processes used by cells are diffusion, osmosis, and isotonic.osmosis is the movement of water from high to low. othrough a barrier to level the isotonic levels. diffusio is the movement of water from low to high to even out the levels of water'
15432	6	1	1	'The cell can use the ion channel to get ions in and out. The cell can also use the sodium potassium pump to move sodium in and potassium out. Then the last thing they can use is an enzyme. The enzymes can cause the bigger ions that can not fit though the ion channel help them move across the cell membrain so they can come in and help the cell function properly.'
15433	6	1	1	'Selective permiability, it only allows certain things to move in and out of the cell.Homeostasis, it regulates the water balance in the cells so the cell can have an isotonic solution.'
15437	6	1	1	'The cell has certain proteins that match up with certain substances and then lets them into the cell.Diffusion is when the cell lets a higher concentration of water move to a lower concentration of water.Osmosis is when a higher concentration of substances move to a lower concentration of substances.'
15442	6	1	1	'The cell membrane has a semi premiable membrane that only lets certain things go in and out of the cell.'
15461	6	1	1	'Active Transport allows substances to move across the cell membrance from low to high concentration. Active Transport uses energy.Osomis allows substances to move across the cell membrance without using energy. Therefore, moving from a high to low concentration.Diffusion allows substances to move across the cell membrane by diffusing them across the cell.'
15471	6	1	1	'Endocytosis-Stuff going into the cellExocytosis-Stuff being excreted from the cellOsmosis-Movement of water through a cell'
15479	6	1	1	'1.Osmosis lets certain things pass through water.2. Diffusion pushes things out of the cell.3. Also by being selectively permeable and only letting certain things enter the cell.'
15508	6	1	1	'1.) Diffusion: the movement of substances from an area of higher concentration into an area of lower concentration2.)Endocytosis: process by which materials are moved into the cell3.)Exocytosis: process by wich materials are moved out of the cell.'
15521	6	1	1	'1. Diffusion - Substances diffuse into the cell by moving from a place of high concentration to a low concentrated area.2. The movement of substances from a low concentration to a high concentration have to use energy in the cell from the mitochondria.3. The cell expells wastes from the cell membrane such as broken down parts of foreign materials by breaking them up by the ribosomes so they can be transferred through the membrane and expelled as quick as possible.'
15555	6	1	1	'Osmosis: movement of water through the cell membraneDiffusion: movement of water and solutes through the cell membrane'
15558	6	1	2	'Osmosis is the movement of particles from two different sides of the membrane using hypertonic and hypotonic forces.Diffusion if the natural movement of substances across the cell membrane.Facilitated diffusion requires cell energy. This type of diffusion is used for particles that are two large to pass through the cell membrane. Their are protein channels made for specific substances to pass through opening and closing like a trap door.'
15561	6	1	1	'To control the movement of substances across the cell membrane, they use diffusion. Diffusion is the process in which things from a high concentration, move to an area of low concentration.'
15571	6	1	1	'A process that moves substances across the cell membrane is osmosis, the diffusion of water.  Another is diffusion, having more water in one part of the cell membrane than the other part.'
15580	6	1	1	'osmosis- passing through waterdiffusion- through the cellactive energy- requires energy'
15616	6	1	1	'diffusion is when the cell moves things across the cell membrane but it doesnt require energy to do so. active transport has to use energy to move across the cell because it moves against a current type substance that makes it harder to get across . Osmosis is when the cell moves a substance over the cell membrane using a little bit of energy.'
15636	6	1	1	'One way is by osmosis. Osmosis is when cells transport water across the cell membrane. Another way is protien channels. The channels transport big objects across the membrane.'
15640	6	1	1	'cells use diffusion to move liquids from one area to another. cells use a selective permeable membrane to allow certain materials to leave and enter the cell.'
15642	6	1	1	'Diffusion is the process in which something moves from a part of low concentration to Higher Concentration or High to low.Binary fission is the process of moveing something across a permeable membrane.Osmosis is moving water across a semi-permeable membrane.'
15661	6	1	1	'endocytosis is particles going into the cellexocytosis ss particles going out of the cellosmosis is water moving in and out of the cellpenocytosis is small and liquid particles going into the cellphagocytosis is large particles going into the cell'
15674	6	1	1	'One process is active transport, which is transport with the aid of transport proteins. Transport proteins help to get the substances to move through the plasma membrane. Another process is passive transport, which is not very differet from active transport, except this transport does not use the aid of transport proteins. The substances move without them.A third process is exocytosis or endocytosis.Exocytosis is the secreting or expelling of unwanted materials or wastes.Endocytosis is the surrounding and engulfing of materials.'
15685	6	1	1	'Diffusion, allows the flow to be controled. Osmosis lets water in while the surface area decreases.'
15692	6	1	1	'Cells use diffusion to get materials through the cell membrane. They also use osmosis to get water in and out of the cell. Some also use facilitated diffusion which uses energy to move things.'
15721	6	1	0	'sodium potassium pumpchannelsvacuoles'
15726	6	1	1	'Cells can use the process of osmosis which has water pass through its barrier. A second process is diffusion. Lastly, a third process is facilitated diffusion.'
15748	6	1	1	'1) Osmosis, which is the movement of water into and out of the cell membrane.2)'
14872	6	0	0	'mitochondia moves stuff, lysosomes move things, and chlorophyll moves items.'
14873	6	0	0	'The movement acrosss the cell membrane is controlled by the type of cell, the membrane, and the flagella.'
14876	6	0	0	'OsmosisActive DifffusionPassive Diffusion'
14877	6	0	0	'Anaphase, Metaphase, Prophase.'
14878	6	0	0	'THE HAVE A CELL WALL WHICH PREVENTS THINGS FROM ENTERING THE CELL AND IT ALSO PROVIDES SUPPORT TO THE CELL.'
14881	6	0	0	'Carrier protiens move them through the cells membrane by opening like a gate. Flagella whip substances across the surface of the cell. Pores open to allow small enough substances to pass through the membrane.'
14882	6	0	0	'miosis'
14883	6	0	0	'They guide it.'
